,UniqueSurveyID,Date,Time,Latitude,Longitude,State,Habitat,Entomofauna,OtherInvertebrate,Vertebrate
6005,56376,26-10-2019,03:27:44,32.5228,75.7179,Jammu and Kashmir,Terrestrial_Forest_Outside_PA,Yes,Yes,Yes
6006,3121,27-08-2016,08:21:11,25.0592,90.714,Assam,Terrestrial_Grassland,Yes,Yes,No
6007,10148,23-08-2019,09:14:05,27.1922,85.0903,Bihar,Aquatic_Marine,Yes,No,Yes
6008,11536,25-08-2018,04:55:38,9.832,78.0492,Tamil Nadu,Terrestrial_Agriculture,No,No,Yes
6009,29746,12-12-2019,10:54:12,25.1699,94.4881,Manipur,Aquatic_Estuarine,No,No,Yes
6010,40106,30-07-2016,22:34:52,26.3278,94.6334,Nagaland,Aquatic_Estuarine,Yes,Yes,No
6011,41900,10-05-2015,19:03:51,26.6336,93.9479,Nagaland,Terrestrial_Grassland,Yes,Yes,No
6012,87961,17-11-2017,12:40:14,12.0993,77.0357,Kerala,Terrestrial_Forest_PA,No,Yes,Yes
6013,26538,19-11-2015,22:58:31,19.1664,80.5939,Chhattisgarh,Terrestrial_Agriculture,Yes,No,Yes
6014,55476,30-05-2018,23:01:45,25.4323,86.8764,Bihar,Terrestrial_Human_Habitation,Yes,No,Yes
6015,17647,03-12-2015,04:51:00,22.7114,85.697,Jharkhand,Aquatic_Estuarine,Yes,Yes,Yes
6016,37966,29-07-2018,04:57:52,14.0765,82.6222,Andhra Pradesh,Terrestrial_Human_Habitation,No,No,Yes
6017,63811,09-03-2016,04:11:28,17.7089,80.1761,Maharashtra,Aquatic_Estuarine,Yes,Yes,Yes
6018,87697,16-05-2019,04:49:21,13.657,92.5656,Andaman and Nicobar,Terrestrial_Human_Habitation,No,No,No
6019,67942,16-01-2020,08:33:18,14.9108,92.9732,Andaman and Nicobar,Terrestrial_Forest_PA,No,Yes,Yes
6020,9874,06-05-2015,11:07:19,27.2542,95.0897,Arunachal Pradesh,Terrestrial_Horticulture,Yes,Yes,Yes
6021,547,12-07-2019,22:22:34,27.8716,77.3083,Rajasthan,Terrestrial_Horticulture,Yes,Yes,No
6022,10083,14-03-2019,07:07:33,25.7149,87.5618,West Bengal,Terrestrial_Human_Habitation,No,No,Yes
6023,89760,02-01-2016,07:10:01,18.2361,80.6244,Telangana,Terrestrial_Agriculture,Yes,No,Yes
6024,49107,17-08-2015,00:27:35,22.9663,88.4918,West Bengal,Terrestrial_Agriculture,No,Yes,No
6025,33316,21-09-2017,06:10:15,25.0435,86.3279,Jharkhand,Terrestrial_Forest_PA,No,No,No
6026,47862,31-08-2015,23:05:07,31.183,78.9773,Uttaranchal,Aquatic_Estuarine,No,No,No
6027,35632,26-10-2019,02:01:00,27.7205,88.0926,Sikkim,Terrestrial_Agriculture,No,No,No
6028,45467,03-02-2015,01:01:52,28.9747,73.5217,Rajasthan,Terrestrial_Horticulture,Yes,Yes,No
6029,40170,18-07-2019,03:26:58,24.7623,86.9075,West Bengal,Terrestrial_Human_Habitation,Yes,Yes,No
6030,90875,29-12-2017,15:58:43,27.2113,85.8433,West Bengal,Terrestrial_Human_Habitation,No,No,Yes
6031,10428,03-02-2018,13:03:39,28.7412,77.0203,Delhi,Terrestrial_Human_Habitation,Yes,No,No
6032,4116,04-01-2018,12:53:39,18.7434,73.1607,Maharashtra,Terrestrial_Grassland,Yes,Yes,No
6033,39106,13-05-2015,08:57:44,13.8179,81.9893,Andhra Pradesh,Terrestrial_Forest_PA,Yes,No,No
6034,934,08-12-2019,15:55:05,26.0868,94.8949,Nagaland,Terrestrial_Shurb,Yes,No,No
6035,67605,24-11-2018,17:51:53,18.2228,82.3304,Andhra Pradesh,Terrestrial_Agriculture,No,No,No
6036,65085,28-03-2018,20:38:51,19.8837,86.9127,Orissa,Terrestrial_Forest_PA,No,Yes,Yes
6037,86733,01-12-2016,00:37:34,25.1217,93.2214,Manipur,Terrestrial_Agriculture,Yes,No,No
6038,58979,29-01-2016,02:23:51,25.0138,94.2917,Manipur,Terrestrial_Forest_Outside_PA,No,Yes,Yes
6039,69460,31-12-2017,02:51:41,30.7271,76.7144,Chandigarh,Terrestrial_Forest_PA,Yes,Yes,No
6040,22615,29-06-2016,19:51:58,9.4458,73.6846,Lakshadweep,Terrestrial_Forest_PA,No,No,No
6041,41758,28-12-2015,14:40:23,22.7787,87.7792,West Bengal,Aquatic_Marine,Yes,No,Yes
6042,38423,01-09-2015,10:10:53,14.4943,79.5283,Puducherry,Aquatic_Freshwater,Yes,Yes,No
6043,49242,12-09-2019,17:21:25,27.7346,92.8515,Arunachal Pradesh,Aquatic_Marine,Yes,No,Yes
6044,46456,04-09-2019,01:41:32,20.6062,71.5143,Daman and Diu,Terrestrial_Shurb,Yes,No,Yes
6045,73321,04-03-2017,11:32:57,14.0822,76.2078,Karnataka,Aquatic_Estuarine,Yes,No,No
6046,60811,16-09-2018,13:33:27,18.0153,75.1781,Karnataka,Terrestrial_Agriculture,Yes,No,No
6047,39784,22-01-2015,20:05:25,17.5411,77.4194,Telangana,Terrestrial_Forest_Outside_PA,Yes,No,No
6048,20404,29-06-2016,17:09:46,26.1486,76.1361,Madhya Pradesh,Aquatic_Marine,Yes,No,Yes
6049,87928,29-12-2018,03:13:07,31.3532,76.0423,Punjab,Terrestrial_Horticulture,No,Yes,No
6050,61864,27-03-2015,06:25:40,26.0407,92.0657,Meghalaya,Terrestrial_Grassland,Yes,No,No
6051,58540,25-04-2016,05:05:55,20.5676,71.3911,Daman and Diu,Terrestrial_Horticulture,Yes,Yes,Yes
6052,57142,10-08-2016,02:38:49,26.2524,95.0051,Nagaland,Terrestrial_Horticulture,Yes,Yes,Yes
6053,90901,19-09-2016,08:16:55,24.3345,83.6603,Jharkhand,Terrestrial_Forest_PA,No,Yes,Yes
6054,70505,28-05-2017,19:24:06,18.356,81.2582,Chhattisgarh,Terrestrial_Forest_PA,Yes,No,No
6055,88261,12-08-2018,22:59:03,27.3525,93.6088,Arunachal Pradesh,Terrestrial_Forest_Outside_PA,No,Yes,Yes
6056,637,21-08-2018,20:08:23,16.3239,78.7787,Andhra Pradesh,Terrestrial_Horticulture,No,Yes,No
6057,18173,03-09-2018,22:25:45,28.5295,75.4259,Haryana,Terrestrial_Shurb,Yes,No,Yes
6058,89705,03-02-2020,04:14:37,12.0374,79.9548,Tamil Nadu,Terrestrial_Agriculture,No,No,Yes
6059,8686,20-01-2019,11:10:26,25.3213,89.8604,Meghalaya,Aquatic_Freshwater,No,No,Yes
6060,36930,17-08-2016,10:04:30,21.0698,85.3896,Orissa,Terrestrial_Human_Habitation,Yes,Yes,Yes
6061,1266,13-01-2018,14:27:21,24.3511,90.0623,Assam,Aquatic_Estuarine,Yes,Yes,Yes
6062,75252,20-02-2019,09:10:55,18.4383,83.0429,Orissa,Terrestrial_Forest_PA,Yes,No,Yes
6063,25499,02-06-2015,12:17:03,19.4466,83.7409,Chhattisgarh,Terrestrial_Horticulture,Yes,Yes,Yes
6064,43156,28-05-2018,13:54:07,22.0339,92.3984,Mizoram,Terrestrial_Grassland,Yes,No,No
6065,13211,04-12-2016,12:19:59,15.3212,78.4014,Karnataka,Terrestrial_Human_Habitation,Yes,No,No
6066,17571,26-03-2016,10:05:26,26.0129,75.4517,Madhya Pradesh,Terrestrial_Agriculture,No,No,No
6067,37476,28-11-2017,22:49:59,23.7688,93.2506,Mizoram,Terrestrial_Horticulture,No,No,No
6068,59765,08-04-2019,05:53:41,20.045,81.6505,Chhattisgarh,Aquatic_Estuarine,No,Yes,No
6069,86515,04-06-2017,07:32:35,19.2977,87.1585,Orissa,Terrestrial_Agriculture,Yes,No,No
6070,33150,09-03-2015,17:25:39,27.4734,70.6435,Rajasthan,Aquatic_Estuarine,Yes,No,Yes
6071,88120,12-02-2020,12:27:29,27.5198,84.6015,Uttar Pradesh,Terrestrial_Human_Habitation,Yes,No,Yes
6072,32842,12-09-2019,12:39:54,23.6608,85.0408,Jharkhand,Terrestrial_Shurb,No,No,Yes
6073,46728,25-01-2019,16:21:35,29.8631,76.4405,Haryana,Terrestrial_Agriculture,Yes,Yes,Yes
6074,80221,27-02-2016,13:10:28,23.5413,82.0965,Madhya Pradesh,Aquatic_Estuarine,Yes,Yes,Yes
6075,68052,01-04-2018,20:23:26,20.3916,74.2783,Gujarat,Terrestrial_Horticulture,No,No,Yes
6076,20306,09-04-2018,04:13:53,32.8854,74.5643,Jammu and Kashmir,Terrestrial_Grassland,Yes,Yes,Yes
6077,83309,29-11-2017,20:32:26,22.4269,92.6384,Mizoram,Terrestrial_Agriculture,Yes,Yes,Yes
6078,91257,08-06-2019,04:06:57,15.007,73.8295,Goa,Terrestrial_Grassland,Yes,Yes,No
6079,61164,12-02-2016,15:33:31,27.281,84.0013,Bihar,Terrestrial_Agriculture,Yes,Yes,Yes
6080,98529,31-07-2015,08:12:01,30.7486,76.7694,Chandigarh,Terrestrial_Forest_PA,No,No,No
6081,80914,08-11-2015,11:27:40,27.6843,88.3608,Sikkim,Terrestrial_Grassland,No,No,No
6082,95025,31-07-2016,15:42:51,15.7137,74.0276,Goa,Terrestrial_Forest_PA,No,Yes,Yes
6083,19337,26-01-2015,05:22:36,27.6865,88.7621,Sikkim,Terrestrial_Agriculture,No,Yes,Yes
6084,7948,19-07-2018,18:40:30,24.5146,86.2283,West Bengal,Terrestrial_Horticulture,No,Yes,Yes
6085,69513,19-12-2018,12:55:16,28.4997,77.1411,Delhi,Terrestrial_Agriculture,Yes,No,Yes
6086,76653,20-09-2018,12:13:05,25.592,86.9125,Bihar,Terrestrial_Horticulture,Yes,No,Yes
6087,12571,14-04-2016,12:40:03,30.71,76.7904,Chandigarh,Terrestrial_Grassland,Yes,Yes,No
6088,30896,13-11-2018,12:22:22,29.5001,71.0007,Rajasthan,Terrestrial_Horticulture,No,Yes,No
6089,24772,02-06-2018,00:34:44,16.5866,74.9631,Karnataka,Terrestrial_Human_Habitation,Yes,Yes,No
6090,85578,28-12-2016,16:21:41,25.5686,93.4098,Manipur,Terrestrial_Forest_PA,Yes,Yes,Yes
6091,19052,03-12-2016,14:09:25,26.5405,93.6784,Assam,Terrestrial_Forest_PA,No,No,No
6092,30747,13-11-2015,21:17:53,22.8832,71.3152,Gujarat,Terrestrial_Shurb,Yes,Yes,No
6093,57169,28-12-2018,21:10:53,23.853,93.8131,Manipur,Terrestrial_Agriculture,No,Yes,No
6094,406,07-07-2015,03:46:22,15.5277,73.7686,Goa,Terrestrial_Forest_Outside_PA,Yes,No,Yes
6095,8479,02-10-2019,23:23:40,10.7445,76.6709,Kerala,Terrestrial_Grassland,Yes,Yes,Yes
6096,44565,20-07-2019,07:03:41,18.9449,80.1434,Maharashtra,Aquatic_Marine,Yes,No,No
6097,61173,15-12-2018,18:57:52,30.73,76.7259,Chandigarh,Aquatic_Marine,Yes,No,No
6098,51892,21-04-2016,17:02:12,25.3668,91.9797,Meghalaya,Terrestrial_Forest_PA,Yes,Yes,Yes
6099,38430,25-06-2016,12:01:22,8.9662,77.2537,Kerala,Aquatic_Estuarine,No,No,Yes
6100,95707,29-06-2018,04:40:41,17.5751,75.7587,Karnataka,Aquatic_Freshwater,No,Yes,No
6101,88334,03-03-2017,20:43:23,28.4253,76.9685,Delhi,Terrestrial_Forest_Outside_PA,No,Yes,Yes
6102,22286,22-12-2015,21:05:24,26.8543,93.7869,Nagaland,Terrestrial_Shurb,Yes,No,Yes
6103,65686,04-01-2017,16:20:17,17.9028,82.9017,Orissa,Aquatic_Freshwater,Yes,Yes,Yes
6104,76321,14-07-2017,01:17:18,17.0583,79.8956,Maharashtra,Terrestrial_Agriculture,Yes,No,Yes
6105,73104,19-10-2015,14:33:05,20.1784,73.0248,Dadra and Nagar Haveli,Terrestrial_Grassland,Yes,Yes,No
6106,99232,21-06-2015,09:22:56,23.2032,81.9873,Madhya Pradesh,Aquatic_Freshwater,No,No,No
6107,46111,22-11-2018,07:22:57,20.1294,73.1128,Dadra and Nagar Haveli,Aquatic_Estuarine,No,No,No
6108,7560,22-09-2017,11:37:04,16.8222,78.5884,Andhra Pradesh,Aquatic_Estuarine,No,Yes,No
6109,23760,01-07-2016,06:41:46,30.7604,76.8312,Chandigarh,Terrestrial_Shurb,No,Yes,Yes
6110,73598,16-03-2019,23:48:56,13.4059,76.5173,Tamil Nadu,Terrestrial_Human_Habitation,Yes,No,Yes
6111,73635,22-06-2015,00:20:47,25.8841,91.7441,Meghalaya,Terrestrial_Agriculture,Yes,No,No
6112,72855,30-12-2017,08:58:42,28.0324,88.1558,Sikkim,Terrestrial_Shurb,Yes,Yes,Yes
6113,3779,24-08-2017,11:30:56,20.2196,73.0527,Dadra and Nagar Haveli,Terrestrial_Horticulture,Yes,No,Yes
6114,90884,18-07-2018,01:03:34,13.4624,82.9989,Andhra Pradesh,Aquatic_Freshwater,No,Yes,No
6115,78820,31-08-2018,16:10:19,30.1236,79.4412,Uttaranchal,Terrestrial_Forest_PA,Yes,Yes,Yes
6116,6733,01-08-2015,10:56:05,33.6367,75.3053,Jammu and Kashmir,Terrestrial_Grassland,No,Yes,Yes
6117,17035,01-08-2019,16:42:05,28.6517,77.1599,Delhi,Aquatic_Estuarine,Yes,No,No
6118,19171,13-12-2019,23:21:52,25.1104,92.2926,Meghalaya,Terrestrial_Human_Habitation,No,Yes,Yes
6119,33838,09-01-2018,19:57:44,27.8991,75.1528,Haryana,Terrestrial_Grassland,Yes,No,Yes
6120,96467,10-01-2020,02:10:34,24.2684,87.5626,West Bengal,Aquatic_Freshwater,Yes,Yes,No
6121,81367,04-05-2018,05:56:19,22.2547,81.2275,Chhattisgarh,Aquatic_Estuarine,Yes,No,No
6122,37075,12-10-2016,09:34:13,15.4022,73.7706,Goa,Terrestrial_Human_Habitation,Yes,No,No
6123,68697,15-11-2015,10:56:00,8.7087,73.4171,Lakshadweep,Aquatic_Estuarine,Yes,Yes,Yes
6124,95047,16-01-2020,00:53:57,30.1505,75.7636,Haryana,Terrestrial_Horticulture,Yes,No,No
6125,50691,19-10-2015,17:57:36,20.2642,72.9588,Dadra and Nagar Haveli,Aquatic_Estuarine,No,Yes,Yes
6126,71320,15-07-2019,15:18:25,23.8158,86.9896,West Bengal,Aquatic_Freshwater,Yes,Yes,Yes
6127,95395,14-05-2015,03:20:40,14.1158,78.3133,Andhra Pradesh,Terrestrial_Forest_PA,No,No,Yes
6128,32294,08-11-2019,11:04:50,14.9559,73.9626,Goa,Terrestrial_Shurb,Yes,No,No
6129,86045,18-08-2019,02:54:25,21.6829,88.756,West Bengal,Terrestrial_Horticulture,No,Yes,No
6130,40678,21-07-2016,19:33:47,27.1739,88.64,Sikkim,Terrestrial_Agriculture,No,No,No
6131,99844,12-01-2019,10:45:07,8.8233,79.6189,Tamil Nadu,Aquatic_Freshwater,No,No,Yes
6132,63294,27-05-2017,14:20:22,12.0169,74.9861,Kerala,Terrestrial_Grassland,Yes,Yes,Yes
6133,79385,05-05-2017,23:11:15,18.5504,80.3941,Telangana,Terrestrial_Grassland,No,Yes,Yes
6134,65917,23-01-2015,10:04:17,9.5054,76.7478,Kerala,Aquatic_Freshwater,Yes,Yes,Yes
6135,62212,06-10-2017,03:13:46,30.6909,76.8066,Chandigarh,Aquatic_Estuarine,Yes,Yes,No
6136,98456,15-10-2015,02:55:05,26.6772,85.5691,Bihar,Aquatic_Estuarine,Yes,Yes,No
6137,98232,18-09-2018,20:49:08,27.058,92.1151,Assam,Terrestrial_Forest_PA,No,No,Yes
6138,74387,12-10-2019,02:03:59,28.8035,77.1862,Haryana,Aquatic_Estuarine,Yes,No,Yes
6139,14074,25-12-2019,21:33:52,20.7775,71.7783,Daman and Diu,Terrestrial_Agriculture,Yes,No,Yes
6140,77972,10-12-2017,03:37:22,31.5064,75.9719,Himachal Pradesh,Aquatic_Freshwater,Yes,Yes,No
6141,92382,30-04-2016,03:41:42,31.2952,74.3302,Punjab,Terrestrial_Grassland,No,No,No
6142,24210,19-01-2016,17:48:49,16.2442,78.4369,Andhra Pradesh,Aquatic_Marine,No,Yes,No
6143,12858,11-06-2017,04:22:41,27.3871,88.8885,Sikkim,Terrestrial_Agriculture,Yes,Yes,Yes
6144,56617,20-08-2016,01:12:32,8.6774,93.3079,Andaman and Nicobar,Terrestrial_Forest_Outside_PA,No,No,No
6145,57514,20-11-2018,06:04:53,21.3519,74.7343,Maharashtra,Terrestrial_Forest_PA,No,Yes,No
6146,79291,27-08-2015,12:39:56,20.3416,73.1047,Dadra and Nagar Haveli,Terrestrial_Shurb,Yes,Yes,Yes
6147,78435,27-08-2017,08:34:02,26.871,78.0848,Madhya Pradesh,Terrestrial_Horticulture,Yes,No,No
6148,66632,11-12-2015,19:50:18,11.0267,73.1562,Lakshadweep,Aquatic_Freshwater,Yes,No,No
6149,57054,08-01-2020,21:52:59,24.5053,73.6933,Gujarat,Terrestrial_Human_Habitation,Yes,No,Yes
6150,59309,19-05-2015,19:39:10,15.0196,75.8787,Karnataka,Terrestrial_Agriculture,Yes,No,Yes
6151,56809,25-11-2017,05:16:24,24.0801,93.9682,Manipur,Aquatic_Marine,No,No,Yes
6152,97163,16-03-2017,14:25:49,15.7908,79.5953,Andhra Pradesh,Terrestrial_Shurb,No,Yes,Yes
6153,7303,15-04-2015,22:45:23,23.0634,92.1459,Tripura,Terrestrial_Human_Habitation,No,No,Yes
6154,5552,03-12-2018,06:23:24,23.4054,73.4271,Rajasthan,Terrestrial_Forest_PA,No,Yes,Yes
6155,23196,24-02-2015,17:46:30,16.2508,75.0144,Maharashtra,Aquatic_Marine,Yes,Yes,No
6156,98043,27-04-2015,02:39:56,28.0587,75.7346,Haryana,Aquatic_Estuarine,No,No,Yes
6157,28100,04-12-2017,10:13:52,20.1342,72.9333,Dadra and Nagar Haveli,Terrestrial_Horticulture,No,Yes,No
6158,52375,26-09-2019,04:57:20,28.8559,92.5917,Arunachal Pradesh,Terrestrial_Forest_PA,Yes,Yes,No
6159,38623,24-02-2018,13:15:46,35.0841,78.6516,Jammu and Kashmir,Terrestrial_Forest_Outside_PA,No,Yes,Yes
6160,10685,01-09-2018,17:43:08,27.38,93.5978,Arunachal Pradesh,Aquatic_Estuarine,Yes,Yes,Yes
6161,42614,05-02-2018,17:03:16,27.3353,82.3196,Uttar Pradesh,Aquatic_Marine,Yes,Yes,No
6162,24073,23-07-2018,21:04:49,20.5425,83.2765,Chhattisgarh,Terrestrial_Agriculture,Yes,Yes,No
6163,3742,30-01-2015,21:50:35,23.0149,80.3614,Chhattisgarh,Terrestrial_Shurb,No,Yes,Yes
6164,97317,11-02-2019,01:25:14,26.64,77.3284,Rajasthan,Aquatic_Freshwater,Yes,No,No
6165,73398,05-08-2015,10:12:22,20.8023,71.7676,Daman and Diu,Terrestrial_Horticulture,No,Yes,Yes
6166,43654,16-05-2016,05:53:23,10.4696,75.3087,Kerala,Terrestrial_Horticulture,Yes,No,No
6167,51962,03-04-2016,01:56:21,22.3917,78.9163,Madhya Pradesh,Terrestrial_Human_Habitation,Yes,No,Yes
6168,64439,13-04-2018,16:23:19,27.7793,76.8565,Haryana,Terrestrial_Grassland,No,No,No
6169,32898,26-10-2017,17:15:14,20.1118,72.9489,Dadra and Nagar Haveli,Aquatic_Marine,No,No,Yes
6170,74291,14-02-2017,00:37:09,19.4371,77.5927,Telangana,Terrestrial_Shurb,Yes,No,Yes
6171,38597,29-01-2019,22:36:17,25.1456,91.5638,Meghalaya,Aquatic_Freshwater,Yes,Yes,Yes
6172,3408,10-06-2019,15:44:25,18.6399,80.3603,Chhattisgarh,Aquatic_Freshwater,No,Yes,Yes
6173,65528,02-06-2017,15:05:40,24.3061,92.9997,Manipur,Terrestrial_Horticulture,No,Yes,Yes
6174,14469,03-07-2016,02:19:38,30.7141,76.8123,Chandigarh,Terrestrial_Forest_PA,Yes,Yes,Yes
6175,19628,03-02-2015,04:23:55,28.9075,80.2201,Uttaranchal,Aquatic_Freshwater,No,No,Yes
6176,96274,13-03-2017,00:00:21,20.8103,72.2306,Daman and Diu,Terrestrial_Human_Habitation,No,Yes,Yes
6177,10627,25-06-2016,13:54:22,25.0805,90.2023,Meghalaya,Terrestrial_Forest_PA,No,Yes,Yes
6178,86656,09-07-2017,09:28:38,30.9187,76.0832,Punjab,Terrestrial_Forest_Outside_PA,No,No,Yes
6179,64937,11-05-2019,14:34:47,17.611,74.394,Karnataka,Aquatic_Estuarine,Yes,Yes,Yes
6180,97588,03-05-2017,01:06:09,29.6323,78.7229,Uttaranchal,Terrestrial_Human_Habitation,No,No,Yes
6181,56238,09-06-2015,12:32:42,12.7018,75.093,Kerala,Terrestrial_Horticulture,Yes,Yes,No
6182,75680,21-10-2018,01:49:54,18.371,80.3648,Chhattisgarh,Terrestrial_Forest_PA,Yes,Yes,Yes
6183,6498,08-12-2018,23:21:03,20.1866,72.9308,Dadra and Nagar Haveli,Terrestrial_Agriculture,No,Yes,Yes
6184,60233,20-07-2017,16:22:47,18.9442,83.4645,Chhattisgarh,Terrestrial_Agriculture,No,No,Yes
6185,38438,13-09-2016,05:06:31,27.0123,94.4162,Nagaland,Terrestrial_Grassland,Yes,No,No
6186,24883,03-01-2020,11:39:02,22.7704,81.2958,Chhattisgarh,Aquatic_Marine,Yes,Yes,No
6187,72633,28-01-2017,03:22:21,28.0342,73.4538,Rajasthan,Terrestrial_Forest_PA,Yes,No,Yes
6188,56383,04-08-2018,05:22:05,29.5823,80.1322,Uttaranchal,Terrestrial_Human_Habitation,Yes,No,Yes
6189,4499,16-06-2016,20:47:50,16.5725,75.1584,Karnataka,Terrestrial_Forest_Outside_PA,Yes,No,No
6190,87511,06-05-2016,11:09:31,27.5683,94.716,Arunachal Pradesh,Terrestrial_Agriculture,Yes,No,No
6191,70029,19-09-2018,02:41:59,30.7809,76.7447,Chandigarh,Terrestrial_Agriculture,Yes,Yes,No
6192,69968,25-11-2018,12:12:41,18.7946,79.7356,Telangana,Aquatic_Estuarine,Yes,No,Yes
6193,69291,05-01-2019,22:33:55,25.8555,93.2698,Assam,Terrestrial_Agriculture,Yes,No,Yes
6194,22721,08-06-2016,09:08:56,18.593,78.3791,Telangana,Aquatic_Freshwater,No,Yes,Yes
6195,24004,18-01-2017,02:08:03,23.3058,83.8182,Jharkhand,Terrestrial_Grassland,No,Yes,Yes
6196,37807,15-11-2019,08:29:55,24.1696,71.62,Gujarat,Terrestrial_Grassland,No,No,No
6197,91018,24-12-2016,06:29:24,15.6778,73.6996,Goa,Aquatic_Marine,Yes,Yes,Yes
6198,17770,28-03-2018,23:05:18,24.2247,92.3365,Tripura,Aquatic_Marine,Yes,Yes,Yes
6199,71803,30-08-2019,17:08:46,31.1418,78.2131,Himachal Pradesh,Terrestrial_Grassland,No,Yes,Yes
6200,34490,10-05-2019,12:24:40,12.5484,79.467,Tamil Nadu,Terrestrial_Shurb,No,Yes,No
6201,88378,31-12-2018,06:33:51,31.1971,77.602,Himachal Pradesh,Terrestrial_Shurb,Yes,No,No
6202,85385,14-01-2018,09:15:35,24.4721,92.1983,Tripura,Aquatic_Estuarine,No,No,Yes
6203,33670,07-03-2019,09:32:38,30.6883,76.776,Chandigarh,Terrestrial_Grassland,Yes,No,Yes
6204,42653,16-01-2016,06:48:10,14.5897,75.1524,Karnataka,Aquatic_Marine,No,Yes,No
6205,13725,20-03-2018,02:31:58,27.8861,77.6222,Rajasthan,Terrestrial_Human_Habitation,Yes,Yes,Yes
6206,2246,07-03-2015,21:23:00,12.9321,78.2051,Karnataka,Aquatic_Freshwater,Yes,Yes,Yes
6207,73205,03-12-2017,01:09:35,24.5731,93.74,Manipur,Terrestrial_Forest_Outside_PA,Yes,No,Yes
6208,30156,18-09-2018,20:08:53,28.1246,92.3516,Arunachal Pradesh,Terrestrial_Shurb,Yes,No,No
6209,45412,03-07-2019,15:03:27,10.3554,79.5346,Tamil Nadu,Terrestrial_Horticulture,Yes,No,No
6210,97781,20-02-2016,18:26:32,28.3439,94.3353,Arunachal Pradesh,Terrestrial_Agriculture,No,Yes,No
6211,76519,26-10-2019,09:14:49,24.1906,93.2314,Mizoram,Terrestrial_Grassland,No,Yes,Yes
6212,92075,01-10-2015,06:05:27,15.0137,73.9544,Goa,Aquatic_Marine,Yes,No,No
6213,54705,10-11-2015,15:41:01,26.4789,93.3378,Nagaland,Terrestrial_Horticulture,No,No,No
6214,54228,01-02-2015,20:30:56,21.808,85.8434,West Bengal,Terrestrial_Agriculture,Yes,Yes,Yes
6215,23136,09-02-2016,18:06:23,26.3551,92.9688,Assam,Terrestrial_Agriculture,No,Yes,No
6216,88922,01-01-2018,01:38:29,17.057,80.0728,Telangana,Aquatic_Freshwater,No,Yes,No
6217,46353,09-05-2018,03:24:02,29.3627,74.8383,Haryana,Terrestrial_Forest_Outside_PA,No,Yes,No
6218,8882,21-11-2017,05:05:21,9.4364,74.9297,Kerala,Terrestrial_Horticulture,Yes,No,Yes
6219,80495,29-02-2016,00:48:54,9.6452,76.0627,Kerala,Terrestrial_Shurb,Yes,No,Yes
6220,40753,16-08-2019,11:49:49,15.9571,80.8152,Telangana,Aquatic_Freshwater,Yes,No,Yes
6221,65540,08-03-2016,04:52:37,25.5343,92.1742,Meghalaya,Terrestrial_Forest_Outside_PA,No,Yes,No
6222,57689,27-01-2020,13:06:43,17.1739,75.4637,Karnataka,Terrestrial_Human_Habitation,Yes,Yes,No
6223,42232,09-01-2019,12:22:32,22.3964,71.07,Gujarat,Terrestrial_Grassland,No,Yes,No
6224,57117,20-05-2017,10:02:00,23.9151,81.4765,Uttar Pradesh,Aquatic_Freshwater,Yes,No,No
6225,39179,25-12-2019,08:34:54,12.374,77.7016,Karnataka,Terrestrial_Horticulture,No,Yes,Yes
6226,60467,24-10-2019,13:06:27,12.7453,75.5554,Puducherry,Aquatic_Estuarine,Yes,No,No
6227,15905,02-03-2019,19:14:18,19.8093,81.3094,Telangana,Terrestrial_Shurb,Yes,No,Yes
6228,65843,05-12-2016,13:30:46,28.5033,76.9627,Delhi,Terrestrial_Grassland,No,No,No
6229,92172,17-07-2019,13:18:30,22.8485,84.6744,Jharkhand,Terrestrial_Human_Habitation,Yes,No,Yes
6230,7107,18-01-2019,15:37:12,25.9205,94.0298,Nagaland,Aquatic_Freshwater,Yes,Yes,Yes
6231,63329,05-05-2015,06:54:36,28.7344,94.9989,Arunachal Pradesh,Aquatic_Freshwater,No,No,No
6232,10257,16-03-2019,20:07:19,23.4631,86.1265,Jharkhand,Terrestrial_Forest_Outside_PA,Yes,Yes,No
6233,86041,20-02-2015,15:59:53,34.0122,74.9364,Jammu and Kashmir,Terrestrial_Agriculture,Yes,No,No
6234,38220,12-07-2016,02:00:28,15.6014,73.8125,Goa,Aquatic_Marine,Yes,Yes,Yes
6235,22306,02-01-2019,23:31:10,20.4587,71.0641,Daman and Diu,Terrestrial_Forest_Outside_PA,No,No,Yes
6236,3430,15-02-2015,08:07:52,19.814,85.5682,Orissa,Aquatic_Marine,No,Yes,Yes
6237,86127,02-01-2016,01:24:56,12.2626,76.9499,Puducherry,Terrestrial_Agriculture,Yes,No,Yes
6238,49828,27-12-2016,10:19:30,28.4153,83.5624,Uttar Pradesh,Terrestrial_Forest_Outside_PA,No,Yes,Yes
6239,43851,07-11-2016,14:47:48,13.3469,79.6721,Andhra Pradesh,Terrestrial_Grassland,No,Yes,No
6240,13045,31-07-2015,22:03:46,27.4042,88.8165,Sikkim,Terrestrial_Grassland,Yes,Yes,Yes
6241,22495,06-10-2017,08:12:54,33.821,76.1009,Jammu and Kashmir,Terrestrial_Forest_PA,Yes,No,No
6242,80109,15-06-2016,19:52:23,24.8837,84.3054,Jharkhand,Terrestrial_Forest_PA,Yes,Yes,No
6243,94903,11-08-2018,19:18:58,25.4145,93.3392,Nagaland,Terrestrial_Horticulture,Yes,No,No
